state,title,text,link
Oklahoma,W.W. Allen Boys & Girls Club Program,"The W.W. Allen Boys & Girls Club Program was designed to benefit a person who was an active member of a Boys & Girls Club while in high school, and who wishes to pursue educational goals in the field of engineering. This award serves up to four years of undergraduate studies. Eligible applicants must be an incoming freshman, has demonstrated leadership in one or more organizations in high school, and will be attending Oklahoma State. Preference will be given to students with at least a 3.0 GPA and an ACT of 24 or SAT of 1160. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/w-w-allen-boys-and-girls-club-program
Oklahoma,TX & SW Cattle Raisers Foundation Scholarships,"The Texas and Southwestern Cattle Raisers Foundation (TSCRF), the governing body of the Cattle Raisers Museum, is committed to assisting students further their education and developing new leaders in the industry. Scholarships are provided to encourage the brightest and best to dedicate their professional careers to this industry so important to our way of life. Applicants must be pursuing an agricultural or agricultural-related degree program (Animal Science, Pre-Vet, Agribusiness, Range Management or Wildlife) from an accredited university in Texas or Oklahoma; and plan to work in an agricultural field upon graduation. The applicant and/or their family must be a member of the Texas and Southwestern Cattle Raisers Association or be sponsored by a TSCRA member. Individual scholarship criteria varies. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/tx-and-sw-cattle-raisers-foundation-scholarships
Oklahoma,Union Pacific William E. Wimmer Scholarship,"The William E. Wimmer Scholarship is offered to undergraduates in an accredited four or five year engineering or engineering technology undergraduate/graduate degree program. Eligible applicants must have completed at least one quarter or semester, and be attending a college or university in Union Pacific's service area. Must maintain a 2.5 GPA. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/union-pacific-william-e-wimmer-scholarship
Oklahoma,William E. and Barbara I. Van Trump Scholarship,"To be eligible for the William E. and Barbara I. Van Trump Scholarship, applicants must be females who are interested in railway engineering, and who have completed at least one quarter or semester in an accredited four or five year engineering or engineering technology undergraduate program. In addition, applicants must be attending a college or university in Union Pacific’s service area. Must maintain a 2.5 GPA. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/william-e-and-barbara-i-van-trump-scholarship
Oklahoma,Wisconsin Architects Foundation Out-of-State Study Scholarship,"The Wisconsin Architects Foundation offers scholarships to outstanding Wisconsin students who are pursuing architectural studies out-of-state at a NAAB or CACB-accredited School of Architecture within a first professional degree or post-graduate degree program. In order to apply, the student must have received their high school diploma from a Wisconsin high school. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/wisconsin-architects-foundation-out-of-state-study-scholarship
Oklahoma,Oklahoma National Guard Tuition Waiver Program,"The Oklahoma National Guard Tuition Waiver is established as an incentive for qualified young men and women to join the Oklahoma National Guard and as a means to retain skilled, productive citizens within the state. Applicants must be a bonafide member of the Oklahoma National Guard at the beginning of the semester for which he/she is applying for a scholarship, or by the scholarship application deadline determined by the institution; be an Oklahoma resident; certified as a member in good standing by the Adjunct General; does not currently hold a baccalaureate or graduate degree, and, meets all admission and retention requirements of the institution. A resident tuition waiver covers the cost of resident tuition for all courses for which resident tuition is charged. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/oklahoma-national-guard-tuition-waiver-program
Oklahoma,The Luther and Mary Ida Vandross Scholarship,"The Luther and Mary Ida Vandross Fund was established to honor the memory of Luther Vandross and his devoted mother Mary Ida. Scholarships from this fund will be awarded to assist students in their pursuit to graduate from a historically black college or university (HBCU). Applicants must be third, fourth or fifth-year college students leading to an undergraduate degree; be enrolled at an HBCU; demonstrate financial need; have a 2.5 GPA; and, be a resident of Pennsylvania, Delaware, or Southern New Jersey. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/the-luther-and-mary-ida-vandross-scholarship
Oklahoma,Oklahoma Future Teachers Scholarship Program,"The Future Teachers Scholarship Program was established by the Oklahoma State Regents for Higher Education as an incentive to encourage the preparation of teachers in critical shortage areas in the public schools of Oklahoma. Applicants must be residents of Oklahoma nominated by the college in which they are enrolled on the basis of: cumulative high school GPA ranking in the top 15% of his or her high school graduating class; ACT or SAT score ranking in the top 15% for high school graduates of the same year; admission to a professional education program at an accredited Oklahoma institution of higher education; an undergraduate record of outstanding success, as defined by the institution, and maintain a minimum 2.5 GPA.
ADVERTISEMENT
Full-time and part-time students are eligible for the scholarship; however, highest priority will be given to full-time students For more information or to apply, please visit the scholarship provider's website.",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/oklahoma-future-teachers-scholarship-program
Oklahoma,Women of the South Primary Provider Scholarship,"WOS Primary Provider scholarships are available to women who are the sole or primary providers of their household. Recipients of this scholarship will receive funding from Women of the South towards obtaining an associate degree from Oklahoma City Community College. Applicants must have a family income level that falls within participating ranges. A minimum 2.5 GPA is also required. Applications are accepted March 1st through April 1st and October 1st through October 31st. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/women-of-the-south-primary-provider-scholarship
Oklahoma,Oklahoma Christian University Current Student Biblical Studies Scholarship,"Oklahoma Christian awards more than $19 million in institutional scholarships and grants every year. Generous donors make it possible for Oklahoma Christian to offer a variety of scholarships for new and returning students majoring in preaching, Bible, ministry, vocational ministry and more. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/oklahoma-christian-university-current-student-biblical-studies-scholarship
Oklahoma,Oklahoma Christian University New Student Biblical Studies Scholarship,"Oklahoma Christian University applicants interested in becoming Bible majors are encouraged to apply for College of Biblical Studies endowed scholarship awards. Award amounts vary based on academic profile and demonstrated financial need. For more information, or to apply, please visit the scholarship provider’s website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/oklahoma-christian-university-new-student-biblical-studies-scholarship
Oklahoma,5 Strong Scholarship,"Applicants must be a promising student leader that's a graduating high school senior, have a minimum 2.8 GPA and a minimum ACT: 19/ SAT: 980 (verbal and math only). Applicants must reside in the Metro Atlanta Area (9 Counties surrounding Atlanta) and must commit to attend all of the 5 Strong College Prep sessions (bi-monthly). Applicants must also be very interested in attending a Historically Black College or University. For more information or to apply, please visit the scholarship provider's website: 5strongscholars.org
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/5-strong-scholarship
Oklahoma,American Indian College Fund TCU Scholarship Program,"The American Indian College Fund administers TCU Scholarships for 35 tribal colleges and universities in the United States. TCU Scholarships are awarded by each Tribal College or University. Contact your school’s financial aid to learn more. TCU Scholarships are awarded on a semester basis, and applications open on January 1st and August 1st each year. Deadlines differ for each tribal college or university. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/american-indian-college-fund-tcu-scholarship-program
Oklahoma,Bridging the Dream Scholarship Program for High School Seniors,"The Thurgood Marshall College Fund (TMCF) and The Sallie Mae Fund are proud to offer financial assistance to outstanding students an accredited post-secondary institutions. Twenty five students completing a two-year, four-year, or trade/vocational certificate/certification program will be selected to receive a scholarship up to $10,000.00 for the upcoming academic school year.
ADVERTISEMENT

Applicants must be current high school seniors who plan to enroll as a full-time student in the following year at an accredited post-secondary institution or continuous education program, be a US citizen or permanent resident, be Pell Grant-eligible, and be a diverse candidate or be from an underserved community. Applicants cannot be residents of Utah or be attending a Utah post-secondary institution. For more information or to apply, please visit the scholarship provider's website.",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/bridging-the-dream-scholarship-program-for-high-school-seniors
Oklahoma,CBC Spouses Performing Arts Scholarship,"CBC Spouses Performing Arts Scholarship was established to ensure that African-American or Black students pursuing a degree in the performing arts receive financial assistance. Performing arts includes theater, drama, comedy, music, dance, opera, marching bands, etc. Selected applicants will be constituents of a CBC member’s district. Qualified applicants must be currently enrolled full-time in an accredited academic institution, and have a minimum 2.5 GPA on a 4.0 scale. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/cbc-spouses-performing-arts-scholarship
Oklahoma,CHS Foundation Scholarships,"The CHS Foundation cultivates opportunity through university partnerships that benefit students studying in the field of agriculture with program support, mini-grants and scholarships. More than 225 scholarships are awarded annually to college students enrolled in an agricultural-related program at partnering two- and four-year colleges and universities. Mini-grants are awarded to agriculture-focused college clubs for innovative academic and leadership development. All scholarships and mini-grants are offered exclusively through our 24 partner colleges and universities listed below. Interested students or college clubs should contact their college of ag office to apply, since application and award timelines vary. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/chs-foundation-scholarships
Oklahoma,"BECA, Inc. Edna R. Anthony Memorial Scholarship","The Women of BECA, Inc. provide scholarships in the remembrance of Edna R. Anthony. Candidates must be enrolled as a high school senior and must maintain a grade point average of 2.5 or higher. Applicants must also must attend a Historically Black College or University and declare a major in Criminal Justice, Journalism or Nursing or Healthcare. Winners are announced in May. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/beca-inc-edna-r-anthony-memorial-scholarship
Oklahoma,CyberCorps Scholarship for Service,"The CyberCorps Scholarship for Service program provides scholarships that may fully fund the typical costs incurred by full-time students while attending a participating institution, including tuition and education and related fees. Applicants must be a full-time student pursuing a bachelor's or master's degree in a formal program that is focused on cyber security at an awardee institution, or research-based doctoral student. Must be a US citizen or permanent resident. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/cybercorps-scholarship-for-service
Oklahoma,George and Donna Nigh Public Service Scholarship,"The George and Donna Nigh Public Service Scholarship was established to provide scholarship opportunities to outstanding students who are preparing for careers in public service. Eligible applicants must be residents of Oklahoma and attend a college or university in Oklahoma. These are not renewable. For more information or to apply, please visit the scholarship provider's website
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/george-and-donna-nigh-public-service-scholarship
Oklahoma,Korean American Scholarship Foundation-Southwestern Regional Chapter,"To be eligible for the Korean American Scholarship Foundation-Southwestern Regional Chapter, applicants must be of Korean ancestry (including foreign students from Korea), demonstrate financial need, have a 3.0 GPA, and be a full time student at a school in one of the designated Southwestern region states (Arkansas, Louisiana, Mississippi, Oklahoma, and Texas) during the upcoming school year. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/korean-american-scholarship-foundation-southwestern-regional-chapter
Oklahoma,OAB Scholarship Awards,"The Oklahoma Association of Broadcasters Education Foundation offers annual scholarships to students majoring in broadcasting at Oklahoma colleges and universities. Applicants must be enrolled in an Oklahoma college or university broadcast program and majoring or minoring in broadcasting, be a junior or senior, maintain a minimum B average in all courses, carry at least 12 hours during the scholarship period, and plan to enter broadcasting upon graduation. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/oab-scholarship-awards
Oklahoma,Oklahoma Cattlemen's Foundation Scholarship,"The Oklahoma Cattlemen’s Foundation distributes scholarships to current college students at an Oklahoma college or university with definite plans to continue in the fall or graduating high school seniors who have an interest in the beef cattle industry. Preference points will be given to applicants who are a son/daughter or grandchild of a current Oklahoma Cattlemen's Association (OCA) member or a current member of the Oklahoma Junior Cattlemen's Association (OJCA). For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/oklahoma-cattlemens-foundation-scholarship
Oklahoma,Civil Air Patrol School-Specific Scholarships,"Civil Air Patrol School-Specific Scholarships will vary in their criteria, based on the school. Applicants must be current CAP members and have earned the Billy Mitchell Award or received a Senior Rating in any specialty track (except for the Col Mary Feik Flight Scholarship, which requires the Wright Brothers). Must be enrolled in a full-time course of study during the academic year for which the scholarship is awarded. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oklahoma/civil-air-patrol-school-specific-scholarships
Oregon,Sharon D. Banks Memorial Undergraduate Scholarship,"The Sharon D. Banks Memorial Undergraduate Scholarship is awarded to women pursuing undergraduate studies in transportation or a related field. Eligible applicants must: have a 3.0 GPA; either graduated from an Oregon or southwest Washington high school or currently enrolled in a college in Oregon or southwest Washington; enrolled in or accepted to an undergraduate or graduate degree program; and, not previously awarded a WTS scholarship. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/sharon-d-banks-memorial-undergraduate-scholarship
Oregon,Oregon Chafee Education and Training Grant,"The Department of Human Services (DHS) Independent Living Program (ILP) has received Chafee Education and Training Voucher (ETV) funding to help current or former foster care youth with post-secondary education and training. Each applicant must be currently in foster care, must have been in foster care for at least 180 days (6 months) after their 14th birthday and left substitute care at age 16 or older. First-time applicants must be under the age of 21. Youth may then continue to apply/receive funds until they turn 23 years old as long as they are enrolled in a post-secondary education or training program and making satisfactory progress toward completion of that program. Deadlines vary - please see the scholarship provider's website for more information or to apply.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/oregon-chafee-education-and-training-grant
Oregon,Oregon Ford Opportunity Program Scholarship,"Hallie E. Ford (1905-2007), a founder of The Ford Family Foundation, established the Ford Opportunity Program to assist single parents in obtaining a degree. The award covers 90% of unmet college costs and is calculated on the college’s Cost of Attendance (tuition, fees, room and board, personal costs, etc.), minus other grants and scholarships. Applicant must be residents of Oregon or Siskiyou County, California, be single parents with custody of dependent children, have a high school diploma or GED or be about to complete either or be a continuing college student, and plan to enroll full-time in their state of residence (Oregon or California). To apply, applicant must submit the FAFSA. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/oregon-ford-opportunity-program-scholarship
Oregon,Oregon PTA Teacher Education Scholarship,"The Oregon PTA Teacher Education Scholarship is for Oregon residents who are studying for a teaching degree at an Oregon public college or university. The scholarship is a one-time award of $500 and is not renewable. Scholarship recipients may, however, re-apply in subsequent years.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/oregon-pta-teacher-education-scholarship
Oregon,Oregon Sports Hall of Fame Scholarships,"Every year the Oregon Sports Hall of Fame awards up to six $3,000 scholarships to outstanding Oregon student-athletes who will be attending Oregon colleges. These worthy scholarship recipients are routinely straight-A students with multiple All-League and All-State designations and other leadership attributes. Applicants must be graduating high school seniors, have a minimum GPA of 3.3, a SAT of 1000 or ACT of 20, and demonstrate financial need. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/oregon-sports-hall-of-fame-scholarships
Oregon,Robert W. Thunen Memorial Scholarship,"The Robert W. Thunen Memorial Scholarship is offered to full-time students who desire to study illumination as a career. Applications for the Thunen Memorial Scholarship may be made by those who will be an undergraduate junior, senior or graduate student (Fall semester only) in an accredited four year college or university located in Northern California, Nevada, Oregon or Washington. Recipients are notified no later than mid-May. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/robert-w-thunen-memorial-scholarship
Oregon,Thomas J. Watson Fellowship,"The Thomas J. Watson Fellowship is a one-year grant for purposeful, independent study outside the United States, awarded to graduating seniors nominated by eligible colleges (see website). The Watson is a rare window of time after college and pre-career to engage your deepest interest on a world scale. Fellows conceive original projects, execute them outside of the United States for one year and embrace the ensuing journey. They decide where to go, who to meet and when to change course. They do not affiliate with academic institutions and may not hold formal employment. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/thomas-j-watson-fellowship
Oregon,WTS Portland Chapter Gail Achterman Leadership Scholarship,"The purpose of the Gail Achterman Leadership Scholarship is to motivate and reward women who demonstrate leadership in the transportation industry, ensuring that the essential leadership, skills and perspective of women are included in planning the transportation systems of the future. Applicants must be currently enrolled in a junior college/trade school program, undergraduate or graduate degree program in a transportation-related field such as transportation engineering, planning, finance, communications, operations or logistics, attending school in Oregon or Southwest Washington, and with a minimum 3.0 GPA. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/wts-portland-chapter-gail-achterman-leadership-scholarship
Oregon,University of Oregon Diversity Excellence Scholarship,"The University of Oregon Diversity Excellence Scholarship recognizes the academic achievement and potential of students who, through sharing their varied cultural perspectives, will enhance the education of all UO students and the excellence of the University.
ADVERTISEMENT

Eligible applicants must have a 3.0 GPA and demonstrate financial need. This is open to both undergraduates and graduate students. This is renewable upon a 3.0 GPA and maintaining 12 credit hours per semester. For more information or to apply, please visit the scholarship provider's website.",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/university-of-oregon-diversity-excellence-scholarship
Oregon,WICHE Western Undergraduate Exchange,"The Western Undergraduate Exchange is a regional tuition-discount agreement administered by the Western Interstate Commission for Higher Education (WICHE). WUE enables students from one of 16 WICHE states and territories in the Western U.S. to enroll as nonresidents in 160+ participating public colleges and universities and pay 150 percent (or less) of the enrolling school’s resident tuition. If you're a resident of one of WICHE’s 16 member states/U.S. territories, you may be eligible for reduced tuition rate offered at 160+ participating WUE schools. Contact your chosen WUE school or university for more information about eligibility requirements and programs available. Private institutions are not eligible. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/wiche-western-undergraduate-exchange
Oregon,William E. and Barbara I. Van Trump Scholarship,"To be eligible for the William E. and Barbara I. Van Trump Scholarship, applicants must be females who are interested in railway engineering, and who have completed at least one quarter or semester in an accredited four or five year engineering or engineering technology undergraduate program. In addition, applicants must be attending a college or university in Union Pacific’s service area. Must maintain a 2.5 GPA. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/william-e-and-barbara-i-van-trump-scholarship
Oregon,Wisconsin Architects Foundation Out-of-State Study Scholarship,"The Wisconsin Architects Foundation offers scholarships to outstanding Wisconsin students who are pursuing architectural studies out-of-state at a NAAB or CACB-accredited School of Architecture within a first professional degree or post-graduate degree program. In order to apply, the student must have received their high school diploma from a Wisconsin high school. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/wisconsin-architects-foundation-out-of-state-study-scholarship
Oregon,OAN Larry Fitzgerald Memorial Scholarship,"The OAN Larry Fitzgerald Memorial Scholarship is offered to a college junior or senior who is attending Oregon State or Cal Poly San Luis Obispo and majoring in horticulture. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/oan-larry-fitzgerald-memorial-scholarship
Oregon,WTS Portland Scholarships,"The leadership, skills, and perspectives of women are essential to ensure that the transportation systems of the future respond to the needs of all. In keeping with the changes made in 2019, our selection criteria are more explicitly focused on women interested in achieving equity within communities and the transportation sector. We asked questions of the applications to better recognize the leadership potential associated with lived experiences and non-traditional leadership paths.
ADVERTISEMENT

The WTS Portland chapter offers the following six annual scholarships to high school seniors, junior college, undergraduate, and graduate students to support women seeking leadership opportunities and pursuing transportation careers.

The minimum criteria for selection are: Open to all women; GPA of 3.0 or higher; Current resident of Oregon or Southwest Washington; Currently a high school senior or undergraduate student; Pursuing/considering a college degree in a transportation-related field.

For more information or to apply, please visit the scholarship provider's website.",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/wts-portland-scholarships
Oregon,Union Pacific William E. Wimmer Scholarship,"The William E. Wimmer Scholarship is offered to undergraduates in an accredited four or five year engineering or engineering technology undergraduate/graduate degree program. Eligible applicants must have completed at least one quarter or semester, and be attending a college or university in Union Pacific's service area. Must maintain a 2.5 GPA. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/union-pacific-william-e-wimmer-scholarship
Oregon,OAIA Scholarship,"To qualify for the OAIA Scholarship , you must be an Oregon Resident attending an Oregon College majoring in accounting. For more information or to apply, please visit the scholarship provider’s website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/oaia-scholarship
Oregon,University of Oregon Stamps Scholarship,"The University of Oregon Stamps Scholarship is awarded competitively to outstanding incoming domestic freshmen. Oregon resident Stamps Scholars receive UO resident tuition, fees, room, and board for four years of undergraduate study. Out-of-state recipients receive non-resident tuition and fees. All recipients benefit from up to $12,000 in enrichment funds to be used over four years to help pursue study abroad, unpaid internships, or other experiences.
ADVERTISEMENT

Eligible applicants must have a 3.85 GPA, and have demonstrated leadership, perseverance, service, and innovation. This is renewable upon a 3.25 GPA and maintaining 12 credit hours per semester. For more information or to apply, please visit the scholarship provider's website.",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/university-of-oregon-stamps-scholarship
Oregon,Northwest Farm Credit Services Minority Scholarship,"This scholarship recognizes and supports academic achievement in minority students in professions of Agriculture, Finance or Business in the Northwest. Four $2,500 scholarships will be awarded based on the criteria below.
ADVERTISEMENT

Enrolled university students who meet all of the following qualifications are eligible to apply. Applicants must be attending an accredited four-year university located in one of the following Northwest states: Washington, Oregon, Idaho, Montana, Alaska, or Utah; be pursuing a degree in one of the following areas of study: Business, Accounting, Agricultural Business, Finance, or Economics; be a member of one of the following ethnic minority groups: African American or Black, American Indian or Alaska Native, Asian, Latino/Hispanic, or Pacific Islander; be a U.S. citizen or legal resident of the United States;
be enrolled full time (12 or more credits); have a minimum GPA of 3.0 on a 4.0 scale; and not be a previous winner of a Northwest FCS college scholarship. For more information or to apply, please visit the scholarship provider's website.",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/northwest-farm-credit-services-minority-scholarship
Oregon,Northwest Osteopathic Medical Foundation Scholarship Program,"The Northwest Osteopathic Medical Foundation Scholarship Program is offered to osteopathic medical school students who plan to practice medicine in Alaska, Idaho, Montana, Oregon, or Washington. Students entering their 2nd, 3rd, or 4th years of an AOA approved college of osteopathic medicine are eligible. Applications for these scholarships should be made in students' 1st, 2nd, or 3rd years. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/northwest-osteopathic-medical-foundation-scholarship-program
Oregon,Abby's Closet Dreams Scholarship,"Abby's Closet invites you to apply for this award if you are a female high school student graduating from a school in Oregon or Washington this Spring with a GPA of 2.5 or higher and are planning to enter a trade school, college or university in the Fall. Three scholarships will be awarded this year totaling $5,000. One scholarship for $1,000 to a student entering a trade school,
ADVERTISEMENT
one scholarship for $1,500 to a student entering a community college and one scholarship for $2,500 to a student entering a 4-year college/university. The applicant in each category who best embodies the spirit and mission of Abby’s Closet will receive the scholarship award. For more information or to apply, please visit the scholarship provider's website.",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/abbys-closet-dreams-scholarship
Oregon,ARC of Washington Trust Fund Research Grants,"Since 1950 the Arc of Washington Trust Fund has promoted research on the causes, prevention, and treatment of intellectual disabilities and its personal, social, and legal consequences. The Trust provides grants to researchers in the states of Washington, Oregon, Alaska or Idaho and in British Columbia. Because the Arc Trust Fund is small compared to public funding sources, preference is given to junior investigators. The application process is in two stages: a letter of intent and the grant proposal. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/arc-of-washington-trust-fund-research-grants
Oregon,Balanced Man Scholarship - University of Oregon,"The Balanced Man Scholarship - University of Oregon rewards students who have shown academic excellence, leadership skills, and a commitment to their health and well-being. Eligible applicants must have a 3.2 GPA and be enrolled full-time. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/balanced-man-scholarship-university-of-oregon
Oregon,Bridging the Dream Scholarship Program for High School Seniors,"The Thurgood Marshall College Fund (TMCF) and The Sallie Mae Fund are proud to offer financial assistance to outstanding students an accredited post-secondary institutions. Twenty five students completing a two-year, four-year, or trade/vocational certificate/certification program will be selected to receive a scholarship up to $10,000.00 for the upcoming academic school year.
ADVERTISEMENT

Applicants must be current high school seniors who plan to enroll as a full-time student in the following year at an accredited post-secondary institution or continuous education program, be a US citizen or permanent resident, be Pell Grant-eligible, and be a diverse candidate or be from an underserved community. Applicants cannot be residents of Utah or be attending a Utah post-secondary institution. For more information or to apply, please visit the scholarship provider's website.",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/bridging-the-dream-scholarship-program-for-high-school-seniors
Oregon,CBC Spouses Performing Arts Scholarship,"CBC Spouses Performing Arts Scholarship was established to ensure that African-American or Black students pursuing a degree in the performing arts receive financial assistance. Performing arts includes theater, drama, comedy, music, dance, opera, marching bands, etc. Selected applicants will be constituents of a CBC member’s district. Qualified applicants must be currently enrolled full-time in an accredited academic institution, and have a minimum 2.5 GPA on a 4.0 scale. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/cbc-spouses-performing-arts-scholarship
Oregon,Ford ReStart Program Scholarship,"The Ford ReStart Program is need-based and is for adults with considerable years of employment ahead. The award covers 90% of unmet college costs and is calculated on the college’s Cost of Attendance (tuition, fees, room and board, personal costs, etc.), minus other grants and scholarships. Applicants must be residents of Oregon or Siskiyou County, California, be an adult 25 years or older, no more than halfway through their degree program and seeking an associates or bachelor's degree. Applicants must plan to enroll in their state of residence. To apply, applicants must submit the FAFSA. For more information or to apply, please visit the scholarship provider's website.
ADVERTISEMENT",https://www.scholarships.com/financial-aid/college-scholarships/scholarship-directory/school-attendance-state/oregon/ford-restart-program-scholarship
